episode,reward,length,x_pos,policy_loss,value_loss,entropy,flag_reached,time
2826,1.40,152,1124,0,0,0,0,5304.1
2827,26.30,316,2025,0,0,0,0,5307.1
2828,-16.90,123,821,0,0,0,0,5308.2
2829,-16.20,85,678,0,0,0,0,5308.9
2830,-12.70,120,851,0,0,0,0,5310.0
2831,35.00,500,2850,0,0,0,0,5314.5
2832,21.30,181,1435,0,0,0,0,5316.3
2833,61.20,171,1794,0,0,0,0,5317.8
2834,55.60,183,1786,0,0,0,0,5319.5
2835,51.20,163,1664,0,0,0,0,5321.2
2836,62.00,168,1790,0,0,0,0,5322.7
2837,27.20,187,1520,0,0,0,0,5324.5
2838,53.50,160,1673,0,0,0,0,5326.0
2839,35.70,134,1392,0,0,0,0,5327.2
2840,-16.90,199,1126,0,0,0,0,5328.9
2841,56.40,181,1786,0,0,0,0,5330.8
2842,53.60,158,1668,0,0,0,0,5332.1
2843,-62.30,237,823,0,0,0,0,5334.3
2844,58.50,175,1785,0,0,0,0,5335.8
2845,-15.20,84,682,0,0,0,0,5336.7
2846,29.60,289,1952,0,0,0,0,5339.6
2847,26.10,162,1406,0,0,0,0,5342.1
2848,-46.40,202,844,0,0,0,0,5344.2
2849,-15.70,84,677,0,0,0,0,5345.5
2850,-9.80,75,702,0,0,0,0,5346.1
2851,-30.80,133,722,0,0,0,0,5347.4
2852,28.80,184,1522,0,0,0,0,5349.4
2853,-11.70,78,693,0,0,0,0,5350.0
2854,-9.20,74,702,0,0,0,0,5351.0
2855,60.90,230,2027,0,0,0,0,5353.6
2856,2.20,152,1130,0,0,0,0,5355.0
2857,-9.70,75,703,0,0,0,0,5357.2
2858,19.80,133,1230,0,0,0,0,5358.8
2859,-13.10,80,687,0,0,0,0,5359.4
2860,-30.60,132,722,0,0,0,0,5360.6
2861,65.80,215,2016,0,0,0,0,5362.6
2862,-13.60,81,686,0,0,0,0,5363.3
2863,-11.30,77,695,0,0,0,0,5364.1
2864,58.70,176,1789,0,0,0,0,5365.7
2865,12.00,150,1227,0,0,0,0,5367.3
2866,-13.70,81,685,0,0,0,0,5367.9
2867,36.10,141,1424,0,0,0,0,5369.2
2868,40.10,134,1434,0,0,0,0,5371.7
2869,58.60,176,1790,0,0,0,0,5373.7
2870,60.70,172,1793,0,0,0,0,5375.1
2871,37.30,400,2472,0,0,0,0,5378.8
2872,57.90,176,1783,0,0,0,0,5380.6
2873,69.00,210,2028,0,0,0,0,5382.5
2874,40.80,262,1956,0,0,0,0,5385.2
2875,25.50,169,1430,0,0,0,0,5388.1
2876,-7.00,98,820,0,0,0,0,5388.9
2877,51.30,165,1673,0,0,0,0,5391.3
2878,36.60,229,1782,0,0,0,0,5393.5
2879,-15.20,138,899,0,0,0,0,5395.1
2880,-24.00,160,898,0,0,0,0,5397.5
2881,-12.70,120,853,0,0,0,0,5398.9
2882,41.30,130,1432,0,0,0,0,5401.7
2883,-22.70,145,853,0,0,0,0,5403.7
2884,-16.10,85,677,0,0,0,0,5404.5
2885,53.10,191,1795,0,0,0,0,5406.4
2886,48.00,201,1784,0,0,0,0,5408.5
2887,-46.00,171,722,0,0,0,0,5410.1
2888,53.20,190,1790,0,0,0,0,5411.8
2889,34.80,167,1516,0,0,0,0,5413.6
2890,-13.60,355,1784,0,0,0,0,5418.1
2891,30.60,213,1658,0,0,0,0,5420.0
2892,6.10,144,1136,0,0,0,0,5421.3
2893,47.70,201,1781,0,0,0,0,5423.2
2894,40.40,222,1792,0,0,0,0,5425.3
2895,3.80,282,1664,0,0,0,0,5428.4
2896,11.50,294,1791,0,0,0,0,5433.0
2897,21.90,268,1791,0,0,0,0,5435.7
2898,68.70,197,1973,0,0,0,0,5437.9
2899,64.30,220,2023,0,0,0,0,5440.0
2900,50.50,367,2470,0,0,0,0,5444.8
2901,-27.80,155,840,0,0,0,0,5448.1
2902,51.40,192,1780,0,0,0,0,5449.9
2903,54.20,186,1784,0,0,0,0,5452.3
2904,-33.30,163,819,0,0,0,0,5454.4
2905,44.10,210,1781,0,0,0,0,5456.6
2906,54.70,156,1669,0,0,0,0,5458.3
2907,-32.80,158,804,0,0,0,0,5460.2
2908,-11.50,113,835,0,0,0,0,5463.0
2909,47.80,137,1524,0,0,0,0,5464.5
2910,40.20,133,1433,0,0,0,0,5466.0
2911,-186.20,955,2457,0,0,0,0,5478.6
2912,-15.10,119,823,0,0,0,0,5479.9
2913,58.60,172,1774,0,0,0,0,5482.3
2914,639.60,442,3161,0,0,0,1,5487.1
2915,62.90,166,1793,0,0,0,0,5489.0
2916,50.30,239,1957,0,0,0,0,5493.1
2917,17.60,185,1415,0,0,0,0,5495.2
2918,52.10,160,1661,0,0,0,0,5497.0
2919,72.40,200,2024,0,0,0,0,5499.2
2920,-11.70,112,829,0,0,0,0,5500.4
2921,31.70,143,1387,0,0,0,0,5502.3
2922,21.20,180,1429,0,0,0,0,5504.7
2923,33.90,208,1669,0,0,0,0,5508.6
2924,28.10,184,1515,0,0,0,0,5511.1
2925,18.80,134,1226,0,0,0,0,5512.5
2926,29.10,155,1409,0,0,0,0,5514.3
2927,38.90,158,1521,0,0,0,0,5515.8
2928,45.20,143,1524,0,0,0,0,5517.5
2929,27.70,162,1424,0,0,0,0,5519.4
2930,-50.00,225,898,0,0,0,0,5524.1
2931,56.10,180,1781,0,0,0,0,5526.2
2932,-175.10,588,1212,0,0,0,0,5533.1
2933,18.00,134,1217,0,0,0,0,5534.9
2934,56.10,181,1783,0,0,0,0,5538.5
2935,-21.50,140,845,0,0,0,0,5539.9
2936,-24.80,162,898,0,0,0,0,5541.6
2937,-29.80,253,1221,0,0,0,0,5544.2
2938,-22.40,143,846,0,0,0,0,5545.6
2939,4.60,139,1212,0,0,0,0,5547.2
2940,-7.30,111,898,0,0,0,0,5548.1
2941,-5.80,164,1214,0,0,0,0,5549.9
2942,-174.00,691,1522,0,0,0,0,5557.8
2943,15.00,138,1223,0,0,0,0,5559.2
2944,-237.70,743,1194,0,0,0,0,5568.2
2945,-137.10,521,1217,0,0,0,0,5573.5
2946,6.00,213,1412,0,0,0,0,5575.7
2947,-8.10,105,837,0,0,0,0,5576.8
2948,24.00,125,1240,0,0,0,0,5578.1
2949,40.60,155,1524,0,0,0,0,5579.6
2950,-49.60,224,898,0,0,0,0,5583.7
2951,40.30,156,1525,0,0,0,0,5585.7
2952,42.10,151,1525,0,0,0,0,5587.2
2953,12.10,129,1137,0,0,0,0,5588.6
2954,42.30,150,1523,0,0,0,0,5590.2
2955,16.20,116,1126,0,0,0,0,5591.5
2956,41.60,152,1522,0,0,0,0,5593.2
2957,-49.70,224,898,0,0,0,0,5598.7
2958,44.00,147,1526,0,0,0,0,5601.0
2959,-7.00,98,820,0,0,0,0,5602.8
2960,-8.70,121,898,0,0,0,0,5607.3
2961,41.20,154,1526,0,0,0,0,5611.7
2962,-9.90,100,799,0,0,0,0,5614.1
2963,14.40,121,1128,0,0,0,0,5616.1
2964,39.50,157,1523,0,0,0,0,5618.6
2965,45.30,144,1527,0,0,0,0,5620.4
2966,41.80,152,1526,0,0,0,0,5622.3
2967,-7.80,102,828,0,0,0,0,5625.1
2968,-272.90,939,1525,0,0,0,0,5639.4
2969,36.50,140,1424,0,0,0,0,5641.6
2970,21.50,202,1523,0,0,0,0,5644.7
2971,37.10,163,1523,0,0,0,0,5647.2
2972,26.50,190,1525,0,0,0,0,5650.4
2973,41.60,152,1522,0,0,0,0,5654.3
2974,45.50,143,1527,0,0,0,0,5656.7
2975,38.90,159,1525,0,0,0,0,5659.2
2976,45.20,144,1526,0,0,0,0,5661.4
2977,38.60,159,1522,0,0,0,0,5663.9
2978,638.40,445,3161,0,0,0,1,5671.3
2979,58.60,346,2468,0,0,0,0,5676.5
2980,17.20,282,1798,0,0,0,0,5681.2
2981,31.10,179,1525,0,0,0,0,5685.3
2982,-7.70,72,711,0,0,0,0,5686.4
2983,619.60,492,3161,0,0,0,1,5693.9
2984,-16.20,297,1526,0,0,0,0,5699.6
2985,19.40,181,1417,0,0,0,0,5702.7
2986,-15.50,272,1433,0,0,0,0,5707.0
2987,64.10,164,1797,0,0,0,0,5709.7
2988,62.10,168,1791,0,0,0,0,5712.3
2989,7.50,141,1136,0,0,0,0,5715.7
2990,54.60,355,2466,0,0,0,0,5721.4
2991,45.70,142,1525,0,0,0,0,5723.6
2992,46.50,140,1525,0,0,0,0,5725.9
2993,47.70,137,1525,0,0,0,0,5729.5
2994,47.60,137,1524,0,0,0,0,5731.6
2995,47.50,137,1521,0,0,0,0,5733.5
2996,-11.20,109,824,0,0,0,0,5734.9
2997,29.90,155,1417,0,0,0,0,5737.5
2998,41.30,130,1433,0,0,0,0,5739.4
2999,44.40,143,1516,0,0,0,0,5741.6
3000,39.30,131,1415,0,0,0,0,5745.1
3001,18.00,112,1127,0,0,0,0,5746.8
3002,32.10,153,1433,0,0,0,0,5749.2
3003,45.80,141,1522,0,0,0,0,5751.5
3004,38.40,160,1522,0,0,0,0,5754.0
3005,45.40,143,1524,0,0,0,0,5756.3
3006,17.40,114,1130,0,0,0,0,5759.3
3007,-13.30,124,861,0,0,0,0,5761.2
3008,28.90,183,1521,0,0,0,0,5765.3
3009,27.40,115,1234,0,0,0,0,5770.1
3010,-10.50,104,809,0,0,0,0,5772.4
3011,44.10,146,1523,0,0,0,0,5775.9
3012,-8.80,122,898,0,0,0,0,5777.8
3013,-10.90,109,825,0,0,0,0,5779.5
3014,-139.50,841,2469,0,0,0,0,5792.3
3015,-0.70,232,1418,0,0,0,0,5795.6
3016,45.00,144,1524,0,0,0,0,5797.8
3017,-143.90,853,2470,0,0,0,0,5812.0
3018,-8.80,122,898,0,0,0,0,5813.5
3019,-127.20,687,1976,0,0,0,0,5824.9
3020,38.70,159,1521,0,0,0,0,5827.1
3021,13.60,123,1127,0,0,0,0,5830.1
3022,-5.00,57,678,0,0,0,0,5831.5
3023,-11.20,108,820,0,0,0,0,5833.1
3024,-7.00,97,818,0,0,0,0,5834.6
3025,-12.80,120,850,0,0,0,0,5836.4
3026,40.30,210,1741,0,0,0,0,5839.8
3027,20.40,105,1123,0,0,0,0,5841.2
3028,59.00,172,1779,0,0,0,0,5845.1
3029,44.40,145,1522,0,0,0,0,5847.2
3030,41.30,153,1525,0,0,0,0,5849.5
3031,64.30,162,1791,0,0,0,0,5851.9
3032,45.10,380,2468,0,0,0,0,5857.3
3033,-8.70,120,898,0,0,0,0,5860.6
3034,-18.60,132,840,0,0,0,0,5862.6
3035,-17.20,131,852,0,0,0,0,5864.5
3036,15.10,191,1415,0,0,0,0,5867.5
3037,14.20,124,1135,0,0,0,0,5869.4
3038,39.90,394,2472,0,0,0,0,5876.3
3039,35.50,140,1412,0,0,0,0,5878.4
3040,76.50,191,2027,0,0,0,0,5881.5
3041,34.60,147,1434,0,0,0,0,5883.5
3042,-366.10,1408,2468,0,0,0,0,5905.3
3043,34.50,148,1435,0,0,0,0,5907.3
3044,-6.20,104,898,0,0,0,0,5909.0
3045,-762.10,2005,898,0,0,0,0,5938.9
3046,40.80,154,1524,0,0,0,0,5941.3
3047,-24.80,162,898,0,0,0,0,5943.9
3048,53.40,188,1786,0,0,0,0,5946.4
3049,29.40,154,1410,0,0,0,0,5948.7
3050,29.70,148,1389,0,0,0,0,5952.8
3051,39.20,156,1514,0,0,0,0,5956.2
3052,38.60,225,1784,0,0,0,0,5959.6
3053,12.60,219,1502,0,0,0,0,5963.2
3054,36.90,227,1777,0,0,0,0,5968.0
3055,26.40,187,1512,0,0,0,0,5971.0
3056,-17.80,134,858,0,0,0,0,5973.0
3057,54.20,185,1782,0,0,0,0,5975.5
3058,46.30,204,1777,0,0,0,0,5978.4
3059,106.00,300,2760,0,0,0,0,5984.2
3060,36.30,233,1795,0,0,0,0,5987.4
3061,27.40,117,1240,0,0,0,0,5989.1
3062,-49.00,222,899,0,0,0,0,5992.3
3063,23.30,196,1515,0,0,0,0,5997.8
3064,64.40,164,1798,0,0,0,0,6001.4
3065,64.00,219,2016,0,0,0,0,6004.7
3066,-12.00,116,842,0,0,0,0,6006.4
3067,38.70,152,1495,0,0,0,0,6008.4
3068,59.30,179,1809,0,0,0,0,6012.6
3069,66.80,211,2010,0,0,0,0,6015.7
3070,67.30,211,2017,0,0,0,0,6018.7
3071,40.60,153,1516,0,0,0,0,6021.1
3072,43.30,145,1513,0,0,0,0,6023.3
3073,-2.30,236,1421,0,0,0,0,6028.2
3074,52.50,191,1789,0,0,0,0,6031.1
3075,655.90,401,3161,0,0,0,1,6037.0
3076,62.90,407,2755,0,0,0,0,6045.0
3077,44.90,142,1517,0,0,0,0,6047.0
3078,-21.60,154,898,0,0,0,0,6049.1
3079,27.30,166,1436,0,0,0,0,6051.8
3080,53.10,189,1785,0,0,0,0,6057.0
3081,39.90,156,1523,0,0,0,0,6059.4
3082,37.10,141,1433,0,0,0,0,6061.8
3083,38.10,397,2468,0,0,0,0,6068.2
3084,-5.20,58,678,0,0,0,0,6070.9
3085,22.90,196,1511,0,0,0,0,6075.7
3086,47.60,261,2018,0,0,0,0,6079.9
3087,46.50,207,1793,0,0,0,0,6082.9
3088,29.80,417,2466,0,0,0,0,6089.6
3089,17.80,113,1129,0,0,0,0,6091.2
3090,59.90,172,1785,0,0,0,0,6093.7
3091,-43.20,208,898,0,0,0,0,6096.7
3092,5.30,144,1126,0,0,0,0,6098.7
3093,11.10,130,1130,0,0,0,0,6100.6
3094,38.90,290,2047,0,0,0,0,6106.4
3095,69.20,207,2020,0,0,0,0,6109.4
3096,44.40,144,1518,0,0,0,0,6111.5
3097,22.70,129,1241,0,0,0,0,6113.6
3098,29.70,159,1432,0,0,0,0,6115.8
3099,27.30,171,1455,0,0,0,0,6119.5
3100,-13.10,80,687,0,0,0,0,6120.5
3101,39.60,222,1782,0,0,0,0,6123.6
3102,43.10,215,1789,0,0,0,0,6126.5
3103,51.60,188,1766,0,0,0,0,6128.8
3104,4.10,243,1511,0,0,0,0,6132.2
3105,655.20,403,3161,0,0,0,1,6139.1
3106,-9.40,74,702,0,0,0,0,6140.2
3107,42.10,129,1435,0,0,0,0,6142.2
3108,82.60,285,2466,0,0,0,0,6146.4
3109,9.20,233,1524,0,0,0,0,6150.9
3110,62.50,165,1785,0,0,0,0,6153.4
3111,46.50,198,1755,0,0,0,0,6156.3
3112,69.80,212,2044,0,0,0,0,6159.3
3113,-3.10,498,2460,0,0,0,0,6168.5
3114,-36.60,164,898,0,0,0,0,6170.8
3115,28.40,115,1242,0,0,0,0,6172.2
3116,-774.10,2005,898,0,0,0,0,6201.6
3117,-28.50,157,898,0,0,0,0,6204.0
3118,62.70,166,1791,0,0,0,0,6206.6
3119,87.00,276,2472,0,0,0,0,6212.2
3120,-4.80,95,897,0,0,0,0,6213.6
3121,-5.30,98,898,0,0,0,0,6214.9
3122,-5.20,97,901,0,0,0,0,6216.2
3123,-762.10,2005,898,0,0,0,0,6245.2
3124,28.90,231,1711,0,0,0,0,6248.4
3125,58.50,175,1783,0,0,0,0,6250.6
3126,-4.90,57,679,0,0,0,0,6251.4
3127,41.90,149,1513,0,0,0,0,6254.5
3128,2.40,144,1218,0,0,0,0,6257.0
3129,-6.90,97,819,0,0,0,0,6258.2
3130,-83.70,526,1765,0,0,0,0,6265.9
3131,45.10,143,1523,0,0,0,0,6269.1
3132,21.90,173,1408,0,0,0,0,6272.0
3133,-5.30,96,889,0,0,0,0,6273.5
3134,-18.40,116,900,0,0,0,0,6275.2
3135,62.90,167,1795,0,0,0,0,6277.5
3136,58.10,149,1677,0,0,0,0,6279.4
3137,79.10,366,2755,0,0,0,0,6286.6
3138,20.70,182,1432,0,0,0,0,6289.0
3139,63.90,163,1789,0,0,0,0,6291.5
3140,-6.30,70,722,0,0,0,0,6292.4
3141,45.30,141,1515,0,0,0,0,6294.7
3142,-11.10,110,829,0,0,0,0,6296.4
3143,680.70,339,3161,0,0,0,1,6302.6
3144,77.10,172,1959,0,0,0,0,6305.1
3145,-27.00,149,826,0,0,0,0,6307.3
3146,65.50,160,1795,0,0,0,0,6309.6
3147,36.80,136,1413,0,0,0,0,6311.4
3148,37.60,138,1428,0,0,0,0,6315.6
3149,643.20,433,3161,0,0,0,1,6321.5
3150,42.70,219,1803,0,0,0,0,6324.8
3151,23.30,196,1515,0,0,0,0,6327.4
3152,69.10,192,1957,0,0,0,0,6331.5
3153,73.80,309,2472,0,0,0,0,6336.0
3154,42.80,145,1508,0,0,0,0,6338.0
3155,44.00,383,2469,0,0,0,0,6343.2
3156,-6.10,69,723,0,0,0,0,6345.9
3157,-8.00,68,692,0,0,0,0,6346.8
3158,-580.70,1685,1432,0,0,0,0,6371.7
3159,64.30,163,1793,0,0,0,0,6375.3
3160,-13.00,125,898,0,0,0,0,6377.2
3161,40.00,132,1425,0,0,0,0,6379.0
3162,42.40,385,2462,0,0,0,0,6384.4
3163,-29.90,118,701,0,0,0,0,6386.2
3164,-12.90,112,819,0,0,0,0,6387.9
3165,-8.40,111,919,0,0,0,0,6390.9
3166,7.80,299,1772,0,0,0,0,6395.6
3167,-15.00,93,724,0,0,0,0,6397.2
3168,-1.70,238,1434,0,0,0,0,6400.3
3169,-23.70,149,857,0,0,0,0,6402.6
3170,32.70,146,1411,0,0,0,0,6406.2
3171,46.20,142,1528,0,0,0,0,6408.1
3172,36.50,137,1412,0,0,0,0,6410.0
3173,64.80,162,1796,0,0,0,0,6412.3
3174,38.00,156,1502,0,0,0,0,6414.6
3175,-6.80,73,722,0,0,0,0,6415.8
3176,46.50,140,1525,0,0,0,0,6417.9
3177,42.10,146,1505,0,0,0,0,6420.9
3178,-311.90,1272,2469,0,0,0,0,6440.6
3179,-7.50,511,2468,0,0,0,0,6447.9
3180,-6.80,73,722,0,0,0,0,6450.5
3181,-195.60,537,692,0,0,0,0,6458.2
3182,59.80,176,1800,0,0,0,0,6460.6
3183,-24.80,146,836,0,0,0,0,6462.6
3184,19.40,272,1782,0,0,0,0,6468.0
3185,613.20,508,3161,0,0,0,1,6475.4
3186,37.60,469,2752,0,0,0,0,6483.3
3187,59.60,173,1786,0,0,0,0,6486.2
3188,50.20,167,1670,0,0,0,0,6488.7
3189,12.90,285,1767,0,0,0,0,6492.5
3190,45.10,144,1525,0,0,0,0,6496.2
3191,-32.20,126,682,0,0,0,0,6498.1
3192,-87.60,511,1666,0,0,0,0,6505.5
3193,-10.00,75,700,0,0,0,0,6506.7
3194,-12.00,79,694,0,0,0,0,6507.7
3195,20.90,173,1401,0,0,0,0,6512.0
3196,-10.10,76,701,0,0,0,0,6512.9
3197,-9.90,76,703,0,0,0,0,6514.1
3198,46.20,377,2468,0,0,0,0,6519.7
3199,18.90,139,1243,0,0,0,0,6521.6
3200,50.90,194,1783,0,0,0,0,6525.9
3201,15.10,148,1243,0,0,0,0,6528.3
3202,34.90,235,1789,0,0,0,0,6531.4
3203,-7.60,72,712,0,0,0,0,6532.5
3204,-7.60,72,712,0,0,0,0,6533.6
3205,-30.80,133,722,0,0,0,0,6535.6
3206,-14.80,83,682,0,0,0,0,6536.8
3207,18.30,112,1130,0,0,0,0,6538.5
3208,60.50,172,1791,0,0,0,0,6542.1
3209,10.50,200,1405,0,0,0,0,6545.0
3210,18.30,129,1221,0,0,0,0,6547.0
3211,-14.80,83,684,0,0,0,0,6548.4
3212,70.10,317,2466,0,0,0,0,6552.8
3213,40.70,152,1513,0,0,0,0,6557.3
3214,18.30,141,1245,0,0,0,0,6560.8
3215,13.30,222,1521,0,0,0,0,6564.1
3216,-762.10,2005,898,0,0,0,0,6595.5
3217,52.00,194,1796,0,0,0,0,6598.4
3218,-1.30,161,1129,0,0,0,0,6602.1
3219,-10.60,107,820,0,0,0,0,6603.4
3220,-8.70,108,845,0,0,0,0,6604.9
3221,-7.00,98,820,0,0,0,0,6606.5
3222,47.10,201,1773,0,0,0,0,6609.6
3223,46.30,207,1789,0,0,0,0,6612.3
3224,-50.00,225,899,0,0,0,0,6616.8
3225,-35.30,166,811,0,0,0,0,6619.3
3226,-9.60,75,702,0,0,0,0,6620.5
3227,14.60,191,1411,0,0,0,0,6623.0
3228,-28.00,170,900,0,0,0,0,6625.4
3229,72.90,310,2466,0,0,0,0,6631.3
3230,-12.60,131,898,0,0,0,0,6633.0
3231,59.30,174,1787,0,0,0,0,6635.5
3232,56.30,153,1675,0,0,0,0,6637.7
3233,30.90,238,1761,0,0,0,0,6641.1
3234,-16.90,88,683,0,0,0,0,6642.2
3235,90.10,267,2469,0,0,0,0,6647.4
3236,56.00,183,1792,0,0,0,0,6650.2
3237,59.40,345,2471,0,0,0,0,6654.9
3238,82.70,286,2468,0,0,0,0,6660.0
3239,30.90,176,1511,0,0,0,0,6662.8
3240,67.70,323,2466,0,0,0,0,6667.2
3241,12.70,224,1521,0,0,0,0,6670.3
3242,-17.70,89,679,0,0,0,0,6671.6
3243,43.60,147,1524,0,0,0,0,6673.7
3244,57.70,179,1793,0,0,0,0,6678.0
3245,69.70,320,2476,0,0,0,0,6682.5
3246,65.80,199,1952,0,0,0,0,6685.3
3247,42.00,216,1784,0,0,0,0,6688.4
3248,64.70,331,2469,0,0,0,0,6694.5
3249,-6.80,73,722,0,0,0,0,6695.6
3250,58.60,176,1788,0,0,0,0,6698.1
3251,-27.00,167,899,0,0,0,0,6700.7
3252,-30.60,132,723,0,0,0,0,6702.5
3253,-16.10,87,685,0,0,0,0,6703.7
3254,7.30,474,2468,0,0,0,0,6711.7
3255,43.00,385,2468,0,0,0,0,6717.6
3256,37.90,222,1767,0,0,0,0,6722.4
3257,-15.40,85,686,0,0,0,0,6723.7
3258,-11.50,80,703,0,0,0,0,6724.9
3259,-15.50,85,685,0,0,0,0,6726.0
3260,-25.00,148,840,0,0,0,0,6728.2
3261,-13.50,83,695,0,0,0,0,6729.5
3262,-161.50,482,811,0,0,0,0,6738.0
3263,43.60,203,1746,0,0,0,0,6740.9
3264,14.30,221,1527,0,0,0,0,6744.0
3265,-33.40,130,684,0,0,0,0,6745.9
3266,51.50,164,1671,0,0,0,0,6748.4
3267,29.00,155,1410,0,0,0,0,6752.5
3268,35.00,165,1508,0,0,0,0,6754.7
3269,5.70,215,1417,0,0,0,0,6757.8
3270,16.10,280,1781,0,0,0,0,6762.2
3271,-13.60,81,688,0,0,0,0,6763.2
3272,34.20,148,1433,0,0,0,0,6766.8
3273,43.50,214,1789,0,0,0,0,6770.0
3274,20.80,204,1522,0,0,0,0,6773.1
3275,37.90,158,1511,0,0,0,0,6775.2
3276,17.60,182,1404,0,0,0,0,6778.0
3277,-17.30,86,671,0,0,0,0,6779.2
3278,-13.60,81,688,0,0,0,0,6781.9
3279,25.60,168,1427,0,0,0,0,6784.2
3280,21.30,175,1411,0,0,0,0,6786.8
3281,-18.50,88,667,0,0,0,0,6788.0
3282,12.50,201,1428,0,0,0,0,6791.4
3283,26.40,166,1428,0,0,0,0,6793.8
3284,35.10,166,1515,0,0,0,0,6797.5
3285,10.20,227,1510,0,0,0,0,6801.2
3286,24.40,194,1520,0,0,0,0,6804.4
3287,-11.40,78,696,0,0,0,0,6805.3
3288,35.70,233,1789,0,0,0,0,6808.7
3289,-11.70,114,837,0,0,0,0,6812.0
3290,60.30,171,1787,0,0,0,0,6814.3
3291,40.40,222,1790,0,0,0,0,6817.4
3292,-10.10,76,701,0,0,0,0,6818.7
3293,41.10,151,1515,0,0,0,0,6821.1
3294,25.90,188,1509,0,0,0,0,6823.6
3295,274.90,1353,3161,0,0,0,1,6845.9
3296,28.10,186,1523,0,0,0,0,6850.3
3297,582.10,585,3161,0,0,0,1,6861.0
3298,24.90,170,1427,0,0,0,0,6865.1
3299,60.30,173,1795,0,0,0,0,6869.0
3300,27.70,296,1959,0,0,0,0,6874.1
3301,19.50,185,1434,0,0,0,0,6876.0
3302,-164.00,775,1960,0,0,0,0,6886.7
3303,-42.00,597,2466,0,0,0,0,6895.1
3304,-87.20,300,826,0,0,0,0,6900.4
3305,-55.90,326,1243,0,0,0,0,6905.8
3306,-49.00,222,898,0,0,0,0,6909.0
3307,-11.90,522,2466,0,0,0,0,6918.0
3308,-2.70,242,1440,0,0,0,0,6921.5
3309,36.20,221,1746,0,0,0,0,6924.6
3310,-50.70,209,827,0,0,0,0,6928.6
3311,36.20,144,1435,0,0,0,0,6930.7
3312,-12.60,119,848,0,0,0,0,6932.6
3313,-8.10,104,835,0,0,0,0,6934.1
3314,-34.40,186,899,0,0,0,0,6936.6
3315,-12.10,114,835,0,0,0,0,6938.2
3316,-28.70,154,829,0,0,0,0,6940.5
3317,-251.90,671,663,0,0,0,0,6951.6
3318,-13.00,122,856,0,0,0,0,6953.4
3319,-7.60,101,828,0,0,0,0,6954.7
3320,27.90,423,2469,0,0,0,0,6961.9
3321,-70.40,333,1128,0,0,0,0,6966.9
3322,-12.00,115,840,0,0,0,0,6968.5
3323,-13.70,126,865,0,0,0,0,6970.4
3324,-11.60,111,828,0,0,0,0,6973.5
3325,-621.80,1629,796,0,0,0,0,7000.1
3326,-5.20,247,1434,0,0,0,0,7004.4
3327,9.50,293,1767,0,0,0,0,7007.5
3328,48.90,371,2471,0,0,0,0,7011.9
3329,42.60,150,1524,0,0,0,0,7014.4
3330,-4.80,68,723,0,0,0,0,7015.2
3331,12.30,126,1126,0,0,0,0,7018.3
3332,-12.10,116,841,0,0,0,0,7020.0
3333,22.10,200,1521,0,0,0,0,7022.4
3334,-5.00,68,722,0,0,0,0,7023.2
3335,42.10,129,1434,0,0,0,0,7025.0
3336,-4.80,57,680,0,0,0,0,7025.6
3337,-3.60,242,1432,0,0,0,0,7028.3
3338,48.10,204,1797,0,0,0,0,7030.6
3339,31.10,169,1485,0,0,0,0,7034.1
3340,90.00,268,2470,0,0,0,0,7037.1
3341,56.20,182,1790,0,0,0,0,7039.1
3342,41.00,156,1534,0,0,0,0,7041.0
3343,-5.10,58,679,0,0,0,0,7041.6
3344,48.20,372,2470,0,0,0,0,7047.0
3345,1.20,231,1434,0,0,0,0,7049.9
3346,20.20,184,1435,0,0,0,0,7052.1
3347,59.80,171,1780,0,0,0,0,7054.5
3348,-10.60,126,899,0,0,0,0,7055.9
3349,38.30,223,1775,0,0,0,0,7058.3
3350,-11.70,114,837,0,0,0,0,7059.9
3351,-31.80,179,899,0,0,0,0,7064.1
3352,-57.00,397,1516,0,0,0,0,7069.0
3353,-8.80,122,899,0,0,0,0,7070.6
3354,-15.50,84,681,0,0,0,0,7071.6
3355,-18.10,88,669,0,0,0,0,7072.7
3356,52.40,162,1672,0,0,0,0,7074.4
3357,-10.60,76,698,0,0,0,0,7075.3
3358,-31.80,179,899,0,0,0,0,7078.5
3359,-8.80,122,898,0,0,0,0,7079.8
3360,-12.70,80,691,0,0,0,0,7080.7
3361,-50.90,451,1793,0,0,0,0,7085.8
3362,41.10,150,1509,0,0,0,0,7087.4
3363,-17.40,87,672,0,0,0,0,7088.2
3364,24.10,173,1432,0,0,0,0,7090.3
3365,-11.90,350,1781,0,0,0,0,7095.4
3366,600.10,540,3161,0,0,0,1,7101.7
3367,-13.30,81,689,0,0,0,0,7102.6
3368,-7.60,75,722,0,0,0,0,7103.4
3369,49.40,198,1784,0,0,0,0,7105.4
3370,-15.30,84,681,0,0,0,0,7106.3
3371,-24.80,148,844,0,0,0,0,7108.4
3372,59.40,173,1786,0,0,0,0,7110.2
3373,36.40,232,1792,0,0,0,0,7112.5
3374,30.50,158,1434,0,0,0,0,7114.1
3375,-34.60,172,842,0,0,0,0,7115.9
3376,30.70,157,1434,0,0,0,0,7117.3
3377,-10.90,107,819,0,0,0,0,7118.4
3378,-10.00,76,702,0,0,0,0,7119.0
3379,-12.10,79,693,0,0,0,0,7119.8
3380,-9.80,75,702,0,0,0,0,7120.7
3381,-30.60,132,722,0,0,0,0,7123.1
